# 
#                  Behavioural Data Log:
#                      All trials matched to eeg trials
#                      Trial rejection according to the behavioural criteria is still needed
#                  Subject Initials: PM
#                  Percentage of Rejected Trials: %3.16
#                  
#                  trl_no, dxn, coh, isOK, rt
#                  
6.23000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.89457e-01
6.24000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 3.45655e-01
6.25000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 3.19326e-01
6.26000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 3.79669e-01
6.28000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.45101e-01
6.29000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 3.70776e-01
6.30000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.23329e-01
6.31000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.00791e-01
6.32000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 4.90518e-01
6.33000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 2.35630e-01
6.34000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 2.60454e-01
6.35000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.86909e-01
6.36000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.00514e-01
6.37000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 3.66113e-01
6.38000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.26063e-01
6.39000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 3.62271e-01
6.40000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 3.66213e-01
6.41000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 4.30626e-01
6.42000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.90137e-01
6.44000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 4.79887e-01
6.45000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 3.33755e-01
6.46000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 5.06325e-01
6.47000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 2.73903e-01
6.48000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 4.10070e-01
6.49000e+02, -1.00000e+00, 1.50000e-01, -2.00000e+00, 2.00000e+00
6.50000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 3.03579e-01
6.51000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 2.51363e-01
6.52000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 4.19500e-01
6.53000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 2.77269e-01
6.54000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.47704e-01
6.55000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 3.97394e-01
6.56000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 5.09004e-01
6.57000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 4.42893e-01
6.58000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.36816e-01
6.59000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 4.07254e-01
6.61000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 3.23130e-01
6.62000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 3.91347e-01
6.63000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 5.85300e-01
6.64000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 2.67103e-01
6.65000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 3.28844e-01
6.66000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 3.62346e-01
6.67000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.46673e-01
6.68000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 2.38729e-01
6.69000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 1.76773e-01
6.70000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 3.22144e-01
6.71000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.34221e-01
6.72000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.35956e-01
6.73000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.55980e-01
6.74000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.76010e-01
6.75000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.28497e-01
6.76000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.67948e-01
6.77000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 3.22319e-01
6.78000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 4.00150e-01
6.79000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 3.27836e-01
6.80000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.07927e-01
6.81000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 2.58045e-01
6.82000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.70058e-01
6.83000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.80169e-01
6.84000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.01908e-01
6.85000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.30029e-01
6.86000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 4.05747e-01
6.87000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 2.69291e-01
6.88000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 4.07548e-01
6.89000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.13437e-01
6.91000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 3.55021e-01
6.92000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 3.80884e-01
6.93000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 3.23490e-01
6.94000e+02, 1.00000e+00, 1.50000e-01, 0.00000e+00, 3.37279e-01
6.95000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 2.68811e-01
6.96000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.40931e-01
6.97000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 2.62514e-01
6.98000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 4.08607e-01
6.99000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 3.73205e-01
7.00000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.50987e-01
7.01000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 2.90945e-01
7.06000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 3.52430e-01
7.07000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 4.95918e-01
7.08000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 4.26417e-01
7.10000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 4.28274e-01
7.11000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 3.77707e-01
7.12000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 5.48332e-01
7.13000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 4.65609e-01
7.14000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 3.87940e-01
7.15000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 3.38147e-01
7.16000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 4.53226e-01
7.17000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.35190e-01
7.18000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 4.17741e-01
7.19000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.69388e-01
7.20000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 3.77574e-01
7.21000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 3.97787e-01
7.22000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.44925e-01
7.23000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 3.60877e-01
7.24000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.56839e-01
7.25000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 3.05008e-01
7.26000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.21528e-01
7.27000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 4.76932e-01
7.28000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 4.31393e-01
