*Header begin
Subject ID = HCEEG_3-1_15-30_translational.log
edf_name = C:\Documents and Settings\hulusi\My Documents\MotionCoherence\data\translational\HCEEG_3-1_15-30_translational.log
Group = WS
Eye To Screen = 57
Screen Dims = 4.268750e+0124
Radius of the Big Circle = 10
Radius of the Small Circle = 1.500000e+00
Density of dots = 4
Amount of dots = 1257
Radius of a dot = 2.000000e-01
Velocity = 8
Pixel Depth= 32
Dots Colour= 200
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
TrialNo	Direction	Cohe	isCorrect	Pressed	ReactionTime	Jitter	
260		0		8.000000e-01	1		6		9.271011e-03		1.228484e+00
261		180		8.000000e-01	1		4		1.335198e-02		1.899526e+00
262		180		8.000000e-01	-2		space		2		1.706282e+00
263		180		6.500000e-01	-2		space		2		1.674128e+00
264		180		8.000000e-01	-2		space		2		1.706282e+00
265		180		6.500000e-01	-2		space		2		1.674128e+00
266		180		8.000000e-01	-2		space		2		1.706282e+00
267		180		6.500000e-01	-2		space		2		1.674128e+00
268		180		8.000000e-01	-2		space		2		1.706282e+00
269		180		6.500000e-01	1		4		7.007315e-02		1.674128e+00
270		180		8.000000e-01	1		4		1.033232e-02		1.706282e+00
